id,date,ASNumber,UUID,TestTime,CongestionControl,MeanThroughputMbps,MinRTT,LossRate,ClientIP,StartTime,EndTime,DownloadUUID,duration,ArchiveURL,Filename,processed
ndt-virtual-lvhgw_1700360580_00000000004ECB2C,2024-01-06,55430.0,ndt-virtual-lvhgw_1700360580_00000000004ECB2C,2024-01-06 01:16:11.766359 UTC,bbr,13.394143919580518,9.953,0.0012715468149023,2406:3003:206b:1bc1:5030:8bf2:b169:fa38,2024-01-06 01:16:11.765958 UTC,2024-01-06 01:16:26.765497 UTC,ndt-virtual-lvhgw_1700360580_00000000004ECB2C,0 days 00:00:14.999539,gs://archive-measurement-lab/ndt/pcap/2024/01/06/20240106T011950.396548Z-pcap-mlab1-sin02-ndt.tgz,2024/01/06/ndt-virtual-lvhgw_1700360580_00000000004ECB2C.pcap.gz,True
ndt-virtual-28mm5_1700357439_00000000004320B4,2024-01-06,9605.0,ndt-virtual-28mm5_1700357439_00000000004320B4,2024-01-06 06:27:02.201344 UTC,bbr,41.78307345228347,33.335,0.0013850135988549,240a:61:1c5:2eb2:97f:9b8e:4d2b:a8af,2024-01-06 06:27:02.201298 UTC,2024-01-06 06:27:17.201399 UTC,ndt-virtual-28mm5_1700357439_00000000004320B4,0 days 00:00:15.000101,gs://archive-measurement-lab/ndt/pcap/2024/01/06/20240106T062813.992526Z-pcap-mlab1-kix01-ndt.tgz,2024/01/06/ndt-virtual-28mm5_1700357439_00000000004320B4.pcap.gz,True
ndt-virtual-6rbfk_1700447174_0000000000212C98,2024-01-06,8881.0,ndt-virtual-6rbfk_1700447174_0000000000212C98,2024-01-06 15:21:25.493779 UTC,bbr,1.4133441161705718,111.164,0.0,2001:9e8:b30a:6800:e4ad:e9fd:1d3e:1bf8,2024-01-06 15:21:25.493751 UTC,2024-01-06 15:21:40.493753 UTC,ndt-virtual-6rbfk_1700447174_0000000000212C98,0 days 00:00:15.000002,gs://archive-measurement-lab/ndt/pcap/2024/01/06/20240106T152947.409248Z-pcap-mlab2-zrh01-ndt.tgz,2024/01/06/ndt-virtual-6rbfk_1700447174_0000000000212C98.pcap.gz,True
ndt-virtual-xzrss_1700447447_00000000003CBED2,2024-01-06,11426.0,ndt-virtual-xzrss_1700447447_00000000003CBED2,2024-01-06 16:31:00.767866 UTC,bbr,1.337567279722807,27.988,0.0481570903944622,2603:6080:b600:6606:cd8a:53cc:2d9:4831,2024-01-06 16:31:00.767827 UTC,2024-01-06 16:31:15.768041 UTC,ndt-virtual-xzrss_1700447447_00000000003CBED2,0 days 00:00:15.000214,gs://archive-measurement-lab/ndt/pcap/2024/01/06/20240106T163207.292800Z-pcap-mlab2-chs01-ndt.tgz,2024/01/06/ndt-virtual-xzrss_1700447447_00000000003CBED2.pcap.gz,True
ndt-virtual-kswrx_1700452331_000000000028E594,2024-01-06,26599.0,ndt-virtual-kswrx_1700452331_000000000028E594,2024-01-06 17:16:23.019521 UTC,bbr,4.714095707519792,65.654,0.0056361597220568,2804:18:705c:6612:1:0:edf:5edc,2024-01-06 17:16:23.019473 UTC,2024-01-06 17:16:38.019542 UTC,ndt-virtual-kswrx_1700452331_000000000028E594,0 days 00:00:15.000069,gs://archive-measurement-lab/ndt/pcap/2024/01/06/20240106T171711.701926Z-pcap-mlab3-gru05-ndt.tgz,2024/01/06/ndt-virtual-kswrx_1700452331_000000000028E594.pcap.gz,True
ndt-virtual-h76tn_1700353484_0000000000313551,2024-01-06,5410.0,ndt-virtual-h76tn_1700353484_0000000000313551,2024-01-06 18:19:29.689611 UTC,bbr,2.1186686370355416,5.993,0.3603393700584512,2001:861:2460:5f80:a9ba:2717:ba5b:b096,2024-01-06 18:19:29.689584 UTC,2024-01-06 18:19:44.689712 UTC,ndt-virtual-h76tn_1700353484_0000000000313551,0 days 00:00:15.000128,gs://archive-measurement-lab/ndt/pcap/2024/01/06/20240106T182012.545835Z-pcap-mlab1-par08-ndt.tgz,2024/01/06/ndt-virtual-h76tn_1700353484_0000000000313551.pcap.gz,True
ndt-c58wk_1700082552_00000000002C77F0,2023-12-18,328471.0,ndt-c58wk_1700082552_00000000002C77F0,2023-12-18 08:59:05.097758 UTC,bbr,0.0,0.0,0.0,213.172.149.180,2023-12-18 08:59:05.097721 UTC,2023-12-18 08:59:20.098582 UTC,ndt-c58wk_1700082552_00000000002C77F0,0 days 00:00:15.000861,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T090248.823165Z-pcap-mlab3-jnb01-ndt.tgz,2023/12/18/ndt-c58wk_1700082552_00000000002C77F0.pcap.gz,True
ndt-virtual-fb8l2_1700356110_000000000016F57F,2023-12-18,16276.0,ndt-virtual-fb8l2_1700356110_000000000016F57F,2023-12-18 11:32:26.920038 UTC,bbr,0.0,0.0,0.0,15.204.58.79,2023-12-18 11:32:26.920010 UTC,2023-12-18 11:32:41.920971 UTC,ndt-virtual-fb8l2_1700356110_000000000016F57F,0 days 00:00:15.000961,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T114735.873454Z-pcap-mlab1-pdx01-ndt.tgz,2023/12/18/ndt-virtual-fb8l2_1700356110_000000000016F57F.pcap.gz,True
ndt-wdjd6_1699920924_00000000002687E7,2023-12-18,47377.0,ndt-wdjd6_1699920924_00000000002687E7,2023-12-18 12:43:43.275528 UTC,bbr,0.0,0.0,0.0,94.109.78.185,2023-12-18 12:43:43.275454 UTC,2023-12-18 12:43:58.276115 UTC,ndt-wdjd6_1699920924_00000000002687E7,0 days 00:00:15.000661,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T125008.655964Z-pcap-mlab1-bru04-ndt.tgz,2023/12/18/ndt-wdjd6_1699920924_00000000002687E7.pcap.gz,True
ndt-kvsqv_1700112663_00000000002ACE70,2023-12-18,37457.0,ndt-kvsqv_1700112663_00000000002ACE70,2023-12-18 11:14:43.843496 UTC,bbr,0.0,0.0,0.0,105.184.100.130,2023-12-18 11:14:43.843443 UTC,2023-12-18 11:14:58.843666 UTC,ndt-kvsqv_1700112663_00000000002ACE70,0 days 00:00:15.000223,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T111629.393326Z-pcap-mlab1-jnb01-ndt.tgz,2023/12/18/ndt-kvsqv_1700112663_00000000002ACE70.pcap.gz,True
ndt-qpvkh_1700109372_000000000070805C,2023-12-18,55256.0,ndt-qpvkh_1700109372_000000000070805C,2023-12-18 05:22:30.181053 UTC,bbr,0.0,0.0,0.0,24.239.142.70,2023-12-18 05:22:30.181021 UTC,2023-12-18 05:22:45.181147 UTC,ndt-qpvkh_1700109372_000000000070805C,0 days 00:00:15.000126,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T052322.112792Z-pcap-mlab2-maa01-ndt.tgz,2023/12/18/ndt-qpvkh_1700109372_000000000070805C.pcap.gz,True
ndt-f6v2m_1700187327_00000000002722B7,2023-12-18,7992.0,ndt-f6v2m_1700187327_00000000002722B7,2023-12-18 21:29:29.646429 UTC,bbr,0.0,0.0,0.0,24.141.43.60,2023-12-18 21:29:29.646315 UTC,2023-12-18 21:29:44.647199 UTC,ndt-f6v2m_1700187327_00000000002722B7,0 days 00:00:15.000884,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T213152.686224Z-pcap-mlab3-yyz03-ndt.tgz,2023/12/18/ndt-f6v2m_1700187327_00000000002722B7.pcap.gz,True
ndt-virtual-dfflr_1700352761_00000000003000C3,2023-12-18,9341.0,ndt-virtual-dfflr_1700352761_00000000003000C3,2023-12-18 05:25:11.326476 UTC,bbr,0.0,0.0,0.0,103.144.175.215,2023-12-18 05:25:11.326404 UTC,2023-12-18 05:25:26.326715 UTC,ndt-virtual-dfflr_1700352761_00000000003000C3,0 days 00:00:15.000311,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T052623.659773Z-pcap-mlab1-cgk01-ndt.tgz,2023/12/18/ndt-virtual-dfflr_1700352761_00000000003000C3.pcap.gz,True
ndt-virtual-mnv9t_1700440123_000000000022D6EE,2023-12-18,53813.0,ndt-virtual-mnv9t_1700440123_000000000022D6EE,2023-12-18 10:29:43.990860 UTC,bbr,0.0,0.0,0.0,136.226.232.96,2023-12-18 10:29:43.990831 UTC,2023-12-18 10:29:58.991000 UTC,ndt-virtual-mnv9t_1700440123_000000000022D6EE,0 days 00:00:15.000169,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T103112.623983Z-pcap-mlab2-bom03-ndt.tgz,2023/12/18/ndt-virtual-mnv9t_1700440123_000000000022D6EE.pcap.gz,True
ndt-65qx4_1699769142_0000000000398B21,2023-12-18,17639.0,ndt-65qx4_1699769142_0000000000398B21,2023-12-18 13:07:42.336155 UTC,bbr,0.0,0.0,0.0,136.158.102.158,2023-12-18 13:07:42.336102 UTC,2023-12-18 13:07:57.336331 UTC,ndt-65qx4_1699769142_0000000000398B21,0 days 00:00:15.000229,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T144056.117938Z-pcap-mlab3-mnl01-ndt.tgz,2023/12/18/ndt-65qx4_1699769142_0000000000398B21.pcap.gz,True
ndt-65qx4_1699769142_000000000039E6A3,2023-12-18,10139.0,ndt-65qx4_1699769142_000000000039E6A3,2023-12-18 11:38:19.547592 UTC,bbr,0.0,0.0,0.0,175.176.95.12,2023-12-18 11:38:19.547540 UTC,2023-12-18 11:38:34.547959 UTC,ndt-65qx4_1699769142_000000000039E6A3,0 days 00:00:15.000419,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T143716.717999Z-pcap-mlab3-mnl01-ndt.tgz,2023/12/18/ndt-65qx4_1699769142_000000000039E6A3.pcap.gz,True
ndt-virtual-cjrtn_1700360580_0000000000336EAE,2023-12-18,17451.0,ndt-virtual-cjrtn_1700360580_0000000000336EAE,2023-12-18 15:26:05.810124 UTC,bbr,0.0,0.0,0.0,182.253.127.188,2023-12-18 15:26:05.810096 UTC,2023-12-18 15:26:20.810350 UTC,ndt-virtual-cjrtn_1700360580_0000000000336EAE,0 days 00:00:15.000254,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T152819.899118Z-pcap-mlab1-sin02-ndt.tgz,2023/12/18/ndt-virtual-cjrtn_1700360580_0000000000336EAE.pcap.gz,True
ndt-7tgkr_1699925388_000000000033ED71,2023-12-18,701.0,ndt-7tgkr_1699925388_000000000033ED71,2023-12-18 19:02:11.907592 UTC,bbr,0.0,0.0,0.0,108.46.194.53,2023-12-18 19:02:11.907519 UTC,2023-12-18 19:02:26.907958 UTC,ndt-7tgkr_1699925388_000000000033ED71,0 days 00:00:15.000439,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T190422.110137Z-pcap-mlab1-lga06-ndt.tgz,2023/12/18/ndt-7tgkr_1699925388_000000000033ED71.pcap.gz,True
ndt-g7f2r_1700241920_0000000000556309,2023-12-18,55256.0,ndt-g7f2r_1700241920_0000000000556309,2023-12-18 16:51:50.256353 UTC,bbr,0.0,0.0,0.0,163.116.195.96,2023-12-18 16:51:50.256266 UTC,2023-12-18 16:52:05.256875 UTC,ndt-g7f2r_1700241920_0000000000556309,0 days 00:00:15.000609,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T165352.060581Z-pcap-mlab2-maa02-ndt.tgz,2023/12/18/ndt-g7f2r_1700241920_0000000000556309.pcap.gz,True
ndt-virtual-wk6l2_1700353484_00000000001DD7F7,2023-12-18,15557.0,ndt-virtual-wk6l2_1700353484_00000000001DD7F7,2023-12-18 16:34:34.369555 UTC,bbr,0.0,0.0,0.0,80.236.51.64,2023-12-18 16:34:34.369516 UTC,2023-12-18 16:34:49.369976 UTC,ndt-virtual-wk6l2_1700353484_00000000001DD7F7,0 days 00:00:15.000460,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T163643.731332Z-pcap-mlab1-par08-ndt.tgz,2023/12/18/ndt-virtual-wk6l2_1700353484_00000000001DD7F7.pcap.gz,True
ndt-5sw2f_1700225146_00000000002969B8,2023-12-18,36926.0,ndt-5sw2f_1700225146_00000000002969B8,2023-12-18 11:35:34.689542 UTC,bbr,0.0,0.0,0.0,102.0.5.92,2023-12-18 11:35:34.689364 UTC,2023-12-18 11:35:49.689872 UTC,ndt-5sw2f_1700225146_00000000002969B8,0 days 00:00:15.000508,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T114059.296916Z-pcap-mlab2-nbo01-ndt.tgz,2023/12/18/ndt-5sw2f_1700225146_00000000002969B8.pcap.gz,True
ndt-zqdzm_1700217395_000000000020A2F6,2023-12-18,6147.0,ndt-zqdzm_1700217395_000000000020A2F6,2023-12-18 19:45:31.950770 UTC,bbr,0.0,0.0,0.0,190.42.41.81,2023-12-18 19:45:31.950507 UTC,2023-12-18 19:45:46.951018 UTC,ndt-zqdzm_1700217395_000000000020A2F6,0 days 00:00:15.000511,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T200424.303469Z-pcap-mlab3-lim02-ndt.tgz,2023/12/18/ndt-zqdzm_1700217395_000000000020A2F6.pcap.gz,True
ndt-c58wk_1700082552_00000000002CEB64,2023-12-18,16637.0,ndt-c58wk_1700082552_00000000002CEB64,2023-12-18 19:30:55.685665 UTC,bbr,0.0,0.0,0.0,41.114.51.86,2023-12-18 19:30:55.685627 UTC,2023-12-18 19:31:10.686590 UTC,ndt-c58wk_1700082552_00000000002CEB64,0 days 00:00:15.000963,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T193258.121448Z-pcap-mlab3-jnb01-ndt.tgz,2023/12/18/ndt-c58wk_1700082552_00000000002CEB64.pcap.gz,True
ndt-b2cp2_1701564615_000000000011B295,2023-12-18,37693.0,ndt-b2cp2_1701564615_000000000011B295,2023-12-18 02:36:14.722423 UTC,bbr,0.0,0.0,0.0,102.173.7.128,2023-12-18 02:36:14.722348 UTC,2023-12-18 02:36:29.722487 UTC,ndt-b2cp2_1701564615_000000000011B295,0 days 00:00:15.000139,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T040123.935714Z-pcap-mlab3-tun01-ndt.tgz,2023/12/18/ndt-b2cp2_1701564615_000000000011B295.pcap.gz,True
ndt-virtual-vcswp_1700367071_00000000004DEDC7,2023-12-18,35228.0,ndt-virtual-vcswp_1700367071_00000000004DEDC7,2023-12-18 15:02:20.780797 UTC,bbr,0.0,0.0,0.0,82.132.186.69,2023-12-18 15:02:20.780750 UTC,2023-12-18 15:02:35.780835 UTC,ndt-virtual-vcswp_1700367071_00000000004DEDC7,0 days 00:00:15.000085,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T150253.343505Z-pcap-mlab1-lhr09-ndt.tgz,2023/12/18/ndt-virtual-vcswp_1700367071_00000000004DEDC7.pcap.gz,True
ndt-virtual-rqjzr_1700367071_00000000004ED75B,2023-12-18,5089.0,ndt-virtual-rqjzr_1700367071_00000000004ED75B,2023-12-18 20:40:01.730471 UTC,bbr,0.0,0.0,0.0,82.1.214.71,2023-12-18 20:40:01.730433 UTC,2023-12-18 20:40:16.730734 UTC,ndt-virtual-rqjzr_1700367071_00000000004ED75B,0 days 00:00:15.000301,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T204211.512317Z-pcap-mlab1-lhr09-ndt.tgz,2023/12/18/ndt-virtual-rqjzr_1700367071_00000000004ED75B.pcap.gz,True
ndt-virtual-mjxrq_1700352761_000000000031355C,2023-12-18,24203.0,ndt-virtual-mjxrq_1700352761_000000000031355C,2023-12-18 21:48:58.114889 UTC,bbr,2.806668019111444,61.336,0.0104355325571366,2400:9800:4e2:6b77:851:64b:ad21:61f4,2023-12-18 21:48:58.114791 UTC,2023-12-18 21:49:13.115017 UTC,ndt-virtual-mjxrq_1700352761_000000000031355C,0 days 00:00:15.000226,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T215956.820443Z-pcap-mlab1-cgk01-ndt.tgz,2023/12/18/ndt-virtual-mjxrq_1700352761_000000000031355C.pcap.gz,True
ndt-virtual-qbvlr_1700361304_00000000002BAB96,2023-12-18,205016.0,ndt-virtual-qbvlr_1700361304_00000000002BAB96,2023-12-18 12:02:15.595758 UTC,bbr,3.455838641868263,35.007,0.0,2001:67c:2628:647:d::2af,2023-12-18 12:02:15.595721 UTC,2023-12-18 12:02:30.596748 UTC,ndt-virtual-qbvlr_1700361304_00000000002BAB96,0 days 00:00:15.001027,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T120602.597591Z-pcap-mlab1-oma01-ndt.tgz,2023/12/18/ndt-virtual-qbvlr_1700361304_00000000002BAB96.pcap.gz,True
ndt-virtual-8sqv2_1700448550_00000000002EA723,2023-12-18,24203.0,ndt-virtual-8sqv2_1700448550_00000000002EA723,2023-12-18 15:24:14.485288 UTC,bbr,0.2066327361828857,80.0,0.2437526600595853,2400:9800:331:5a71:1:0:3975:8990,2023-12-18 15:24:14.485252 UTC,2023-12-18 15:24:29.485729 UTC,ndt-virtual-8sqv2_1700448550_00000000002EA723,0 days 00:00:15.000477,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T152918.724824Z-pcap-mlab3-cgk01-ndt.tgz,2023/12/18/ndt-virtual-8sqv2_1700448550_00000000002EA723.pcap.gz,True
ndt-virtual-qbvlr_1700361304_00000000002B8B72,2023-12-18,205016.0,ndt-virtual-qbvlr_1700361304_00000000002B8B72,2023-12-18 09:01:27.957914 UTC,bbr,1.4808432527420887,34.119,0.0,2001:67c:2628:647:13::f1,2023-12-18 09:01:27.957881 UTC,2023-12-18 09:01:42.958981 UTC,ndt-virtual-qbvlr_1700361304_00000000002B8B72,0 days 00:00:15.001100,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T091041.377512Z-pcap-mlab1-oma01-ndt.tgz,2023/12/18/ndt-virtual-qbvlr_1700361304_00000000002B8B72.pcap.gz,True
ndt-virtual-hnlvx_1700355558_00000000001DD86C,2023-12-18,133612.0,ndt-virtual-hnlvx_1700355558_00000000001DD86C,2023-12-18 09:57:19.265725 UTC,bbr,2.0809081869995656,1.4,0.0,2405:6e00:28ed:a720:4dcc:2582:432b:5174,2023-12-18 09:57:19.265686 UTC,2023-12-18 09:57:34.266683 UTC,ndt-virtual-hnlvx_1700355558_00000000001DD86C,0 days 00:00:15.000997,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T100109.952809Z-pcap-mlab1-mel01-ndt.tgz,2023/12/18/ndt-virtual-hnlvx_1700355558_00000000001DD86C.pcap.gz,True
ndt-virtual-cjrtn_1700360580_00000000003395E9,2023-12-18,131445.0,ndt-virtual-cjrtn_1700360580_00000000003395E9,2023-12-18 16:14:22.073045 UTC,bbr,1.4000850331018493,33.0,0.1345995704339769,2001:44c8:4604:e581:9929:dd34:d09a:e665,2023-12-18 16:14:22.073018 UTC,2023-12-18 16:14:37.073551 UTC,ndt-virtual-cjrtn_1700360580_00000000003395E9,0 days 00:00:15.000533,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T161844.751166Z-pcap-mlab1-sin02-ndt.tgz,2023/12/18/ndt-virtual-cjrtn_1700360580_00000000003395E9.pcap.gz,True
ndt-virtual-4jnzw_1700362727_000000000011B028,2023-12-18,8881.0,ndt-virtual-4jnzw_1700362727_000000000011B028,2023-12-18 07:48:58.377794 UTC,bbr,0.3546620991971936,18.093,0.1209450543978888,2001:9e8:80f9:3800:bd02:2df8:6c91:78f,2023-12-18 07:48:58.377751 UTC,2023-12-18 07:49:13.378493 UTC,ndt-virtual-4jnzw_1700362727_000000000011B028,0 days 00:00:15.000742,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T075720.085292Z-pcap-mlab1-zrh01-ndt.tgz,2023/12/18/ndt-virtual-4jnzw_1700362727_000000000011B028.pcap.gz,True
ndt-virtual-xvxkc_1700353924_00000000000A6D45,2023-12-18,17421.0,ndt-virtual-xvxkc_1700353924_00000000000A6D45,2023-12-18 01:15:26.165186 UTC,bbr,6.230245536784323,16.592,0.1555322951286319,2001:b400:e3d9:c9c9:bc93:ad2c:c149:4d45,2023-12-18 01:15:26.165145 UTC,2023-12-18 01:15:41.165917 UTC,ndt-virtual-xvxkc_1700353924_00000000000A6D45,0 days 00:00:15.000772,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T013451.653831Z-pcap-mlab1-tpe02-ndt.tgz,2023/12/18/ndt-virtual-xvxkc_1700353924_00000000000A6D45.pcap.gz,True
ndt-virtual-j47ft_1699911984_00000000000EFAAD,2023-12-18,43766.0,ndt-virtual-j47ft_1699911984_00000000000EFAAD,2023-12-18 09:46:39.075690 UTC,bbr,10.166289643744504,142.466,0.0,2a02:cb80:40e1:9b90:1872:c514:c2f1:b2c,2023-12-18 09:46:39.075634 UTC,2023-12-18 09:46:54.077672 UTC,ndt-virtual-j47ft_1699911984_00000000000EFAAD,0 days 00:00:15.002038,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T095140.908408Z-pcap-mlab1-doh01-ndt.tgz,2023/12/18/ndt-virtual-j47ft_1699911984_00000000000EFAAD.pcap.gz,True
ndt-virtual-g5rtg_1700452331_000000000018B6CE,2023-12-18,18881.0,ndt-virtual-g5rtg_1700452331_000000000018B6CE,2023-12-18 12:21:40.522432 UTC,bbr,10.731899171008877,15.398,0.0917658697315918,2804:7f0:6540:5f9f:e494:aab7:9a13:cf77,2023-12-18 12:21:40.522382 UTC,2023-12-18 12:21:55.522607 UTC,ndt-virtual-g5rtg_1700452331_000000000018B6CE,0 days 00:00:15.000225,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T122415.187380Z-pcap-mlab3-gru05-ndt.tgz,2023/12/18/ndt-virtual-g5rtg_1700452331_000000000018B6CE.pcap.gz,True
ndt-virtual-nh8r4_1700357634_000000000015430F,2023-12-18,3352.0,ndt-virtual-nh8r4_1700357634_000000000015430F,2023-12-18 16:36:58.665655 UTC,bbr,2.0725091030953617,49.186,0.0,2a02:9130:1a3:4b42:17a1:b13a:4fc8:3382,2023-12-18 16:36:58.665618 UTC,2023-12-18 16:37:13.666023 UTC,ndt-virtual-nh8r4_1700357634_000000000015430F,0 days 00:00:15.000405,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T163922.642893Z-pcap-mlab1-mad07-ndt.tgz,2023/12/18/ndt-virtual-nh8r4_1700357634_000000000015430F.pcap.gz,True
ndt-virtual-cjrtn_1700360580_0000000000335868,2023-12-18,45758.0,ndt-virtual-cjrtn_1700360580_0000000000335868,2023-12-18 13:46:32.637699 UTC,bbr,30.418983822684837,42.034,0.0306957357505278,2403:6200:8978:4d18:95ba:f0f8:274d:8ed1,2023-12-18 13:46:32.637643 UTC,2023-12-18 13:46:47.637726 UTC,ndt-virtual-cjrtn_1700360580_0000000000335868,0 days 00:00:15.000083,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T134745.305285Z-pcap-mlab1-sin02-ndt.tgz,2023/12/18/ndt-virtual-cjrtn_1700360580_0000000000335868.pcap.gz,True
ndt-virtual-ntcdk_1701823983_0000000000089853,2023-12-18,36492.0,ndt-virtual-ntcdk_1701823983_0000000000089853,2023-12-18 22:18:39.687485 UTC,bbr,71.57311380734727,26.913,0.0039203139136671,2606:40:813a:23db::466:a348,2023-12-18 22:18:39.687435 UTC,2023-12-18 22:18:54.688250 UTC,ndt-virtual-ntcdk_1701823983_0000000000089853,0 days 00:00:15.000815,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T222233.899960Z-pcap-mlab3-dfw09-ndt.tgz,2023/12/18/ndt-virtual-ntcdk_1701823983_0000000000089853.pcap.gz,True
ndt-virtual-9s5zq_1700447174_00000000001453B0,2023-12-18,8881.0,ndt-virtual-9s5zq_1700447174_00000000001453B0,2023-12-18 06:25:51.647170 UTC,bbr,29.367436016750055,20.132,0.0,2001:9e8:2e2b:9a00:a17a:a119:cd05:c222,2023-12-18 06:25:51.646947 UTC,2023-12-18 06:26:06.647434 UTC,ndt-virtual-9s5zq_1700447174_00000000001453B0,0 days 00:00:15.000487,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T063700.091002Z-pcap-mlab2-zrh01-ndt.tgz,2023/12/18/ndt-virtual-9s5zq_1700447174_00000000001453B0.pcap.gz,True
ndt-virtual-t6pdk_1700353285_00000000002482FD,2023-12-18,20001.0,ndt-virtual-t6pdk_1700353285_00000000002482FD,2023-12-18 03:34:27.323532 UTC,bbr,59.53865031901814,7.572,0.0,2603:8000:a740:6bf2:54a1:fe85:1905:bbb,2023-12-18 03:34:27.323493 UTC,2023-12-18 03:34:42.323680 UTC,ndt-virtual-t6pdk_1700353285_00000000002482FD,0 days 00:00:15.000187,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T033806.451478Z-pcap-mlab1-lax07-ndt.tgz,2023/12/18/ndt-virtual-t6pdk_1700353285_00000000002482FD.pcap.gz,True
ndt-virtual-phdt5_1700441840_00000000001C4A44,2023-12-18,18881.0,ndt-virtual-phdt5_1700441840_00000000001C4A44,2023-12-18 16:54:27.416480 UTC,bbr,0.5656675985523265,10.012,0.0344174840819136,2804:7f0:b981:ba95:89bb:52bd:6a83:180d,2023-12-18 16:54:27.416448 UTC,2023-12-18 16:54:42.416653 UTC,ndt-virtual-phdt5_1700441840_00000000001C4A44,0 days 00:00:15.000205,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T165626.146845Z-pcap-mlab2-gru05-ndt.tgz,2023/12/18/ndt-virtual-phdt5_1700441840_00000000001C4A44.pcap.gz,True
ndt-virtual-7s9f5_1700367851_00000000000CEA90,2023-12-18,133481.0,ndt-virtual-7s9f5_1700367851_00000000000CEA90,2023-12-18 09:48:19.038458 UTC,bbr,0.5083544100174034,72.117,0.0336429861239847,2405:9800:bc30:4e35:958e:55ff:1d40:3a90,2023-12-18 09:48:19.038381 UTC,2023-12-18 09:48:34.037620 UTC,ndt-virtual-7s9f5_1700367851_00000000000CEA90,0 days 00:00:14.999239,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T095744.086488Z-pcap-mlab1-hkg04-ndt.tgz,2023/12/18/ndt-virtual-7s9f5_1700367851_00000000000CEA90.pcap.gz,True
ndt-virtual-ngnrj_1700354675_00000000001FA64D,2023-12-18,134674.0,ndt-virtual-ngnrj_1700354675_00000000001FA64D,2023-12-18 15:15:47.187037 UTC,bbr,0.3236873070757391,15.078,0.0052189342936172,2402:e280:3e68:2d6:cde3:13b0:81ba:2ab5,2023-12-18 15:15:47.186983 UTC,2023-12-18 15:16:02.187845 UTC,ndt-virtual-ngnrj_1700354675_00000000001FA64D,0 days 00:00:15.000862,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T151829.357904Z-pcap-mlab1-bom03-ndt.tgz,2023/12/18/ndt-virtual-ngnrj_1700354675_00000000001FA64D.pcap.gz,True
ndt-virtual-fb8l2_1700356110_0000000000169B16,2023-12-18,20115.0,ndt-virtual-fb8l2_1700356110_0000000000169B16,2023-12-18 04:18:34.342662 UTC,bbr,6.426520450286716,22.716,7.742475775136382e-05,2600:6c54:7af0:1a90:a19c:badf:fdc3:924,2023-12-18 04:18:34.342621 UTC,2023-12-18 04:18:49.342795 UTC,ndt-virtual-fb8l2_1700356110_0000000000169B16,0 days 00:00:15.000174,gs://archive-measurement-lab/ndt/pcap/2023/12/18/20231218T042047.487658Z-pcap-mlab1-pdx01-ndt.tgz,2023/12/18/ndt-virtual-fb8l2_1700356110_0000000000169B16.pcap.gz,True
